tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569182336715243520,negative,0.6473,Lost Luggage,0.3341,Virgin America,N/A,RedSoxGirl1976,N/A,0,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",N/A,2015-02-21 09:10:18 -0800,Somewhere outside of Fenway,Eastern Time (US & Canada)
569179517522046977,negative,0.6636,Customer Service Issue,0.6636,Virgin America,N/A,borknagar,N/A,0,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",N/A,2015-02-21 08:59:06 -0800,chile,Santiago
569083230361673728,negative,0.6706,Bad Flight,0.3514,Virgin America,N/A,eatgregeat,N/A,0,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews","[26.06726717, -80.14433663]",2015-02-21 02:36:29 -0800,N/A,Eastern Time (US & Canada)
569028851860254720,negative,1.0,Flight Booking Problems,0.6809,Virgin America,N/A,alanzeino,N/A,0,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,N/A,2015-02-20 23:00:24 -0800,San Francisco,Pacific Time (US & Canada)
569022319437357056,negative,1.0,Damaged Luggage,1.0,Virgin America,N/A,khartline,N/A,0,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,N/A,2015-02-20 22:34:27 -0800,Las Vegas,Pacific Time (US & Canada)
568945958970531840,negative,1.0,Bad Flight,0.6765,Virgin America,N/A,HenryLucero,N/A,0,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒,N/A,2015-02-20 17:31:01 -0800,"Los Angeles, CA",N/A
568942331921092608,negative,0.6965,Bad Flight,0.3634,Virgin America,N/A,stephanieslome,N/A,0,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,N/A,2015-02-20 17:16:37 -0800,San Francisco,Pacific Time (US & Canada)
568940002849255425,negative,1.0,Customer Service Issue,0.6633,Virgin America,N/A,Alex_Ricardo,N/A,0,@VirginAmerica there is something wrong with you website in Safari iPhone,N/A,2015-02-20 17:07:21 -0800,Montreal,Eastern Time (US & Canada)
568929026644975616,negative,0.6368,Can't Tell,0.6368,Virgin America,N/A,miekd,N/A,0,@VirginAmerica Already checked in so the page expired :X,N/A,2015-02-20 16:23:44 -0800,San Francisco,Pacific Time (US & Canada)
568928741298012160,negative,1.0,Customer Service Issue,0.6525,Virgin America,N/A,insideout,N/A,0,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,N/A,2015-02-20 16:22:36 -0800,N/A,Central Time (US & Canada)
568901823215448064,negative,1.0,Bad Flight,0.6761,Virgin America,N/A,MsReeseGirl,N/A,0,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED",N/A,2015-02-20 14:35:38 -0800,Los Angeles,Pacific Time (US & Canada)
568882014415249408,negative,1.0,Lost Luggage,1.0,Virgin America,N/A,snellbell,N/A,0,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,N/A,2015-02-20 13:16:56 -0800,N/A,Quito
568868127364096000,negative,0.6569,Customer Service Issue,0.6569,Virgin America,N/A,SleeplessByte,N/A,0,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,"[0.0, 0.0]",2015-02-20 12:21:45 -0800,Rijswijk ♡ The Netherlands,Amsterdam
568853685855334400,negative,1.0,Can't Tell,0.6421,Virgin America,N/A,Yorkshire_D,N/A,0,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,N/A,2015-02-20 11:24:22 -0800,N/A,N/A
568850967673896960,negative,1.0,Flight Attendant Complaints,0.6458,Virgin America,N/A,SaraBabs,N/A,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,N/A,2015-02-20 11:13:34 -0800,dc,Eastern Time (US & Canada)
568850943359496192,negative,1.0,Bad Flight,0.6979,Virgin America,N/A,AdamSinger,N/A,0,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),"[0.0, 0.0]",2015-02-20 11:13:28 -0800,"San Francisco, CA",Central Time (US & Canada)
568840724700995584,negative,1.0,Flight Booking Problems,0.3895,Virgin America,N/A,notthatnathan,N/A,0,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",N/A,2015-02-20 10:32:51 -0800,"Portland, Maine",Eastern Time (US & Canada)
568830133626253312,negative,1.0,Customer Service Issue,0.6655,Virgin America,N/A,RobynMatza,N/A,0,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,"[0.0, 0.0]",2015-02-20 09:50:46 -0800,"New York, NY",Eastern Time (US & Canada)
568824637267685377,negative,1.0,Customer Service Issue,1.0,Virgin America,N/A,miekd,N/A,0,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,N/A,2015-02-20 09:28:56 -0800,San Francisco,Pacific Time (US & Canada)
568812046747201537,negative,1.0,Lost Luggage,1.0,Virgin America,N/A,snellbell,N/A,1,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",N/A,2015-02-20 08:38:54 -0800,N/A,Quito
568811384437411840,negative,0.662,Flight Booking Problems,0.662,Virgin America,N/A,chrisaguiar88,N/A,0,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,N/A,2015-02-20 08:36:16 -0800,Massachusetts,N/A
568790164404899840,negative,1.0,Can't Tell,1.0,Virgin America,N/A,perMicah,N/A,0,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,N/A,2015-02-20 07:11:57 -0800,"Brooklyn, NY",Quito
568775898234798081,negative,1.0,Flight Booking Problems,0.6667,Virgin America,N/A,perMicah,N/A,0,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,N/A,2015-02-20 06:15:16 -0800,"Brooklyn, NY",Quito
568769672922812418,negative,1.0,Customer Service Issue,0.6237,Virgin America,N/A,iamnayr,N/A,0,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",N/A,2015-02-20 05:50:31 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568663147189415936,negative,1.0,Customer Service Issue,0.6596,Virgin America,N/A,davidhfe,N/A,0,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,N/A,2015-02-19 22:47:14 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568662343170674688,negative,1.0,Flight Booking Problems,0.6841,Virgin America,N/A,davidhfe,N/A,0,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,N/A,2015-02-19 22:44:02 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568608718994026496,negative,1.0,Lost Luggage,1.0,Virgin America,N/A,j_payton,N/A,0,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",N/A,2015-02-19 19:10:57 -0800,San Francisco,Quito
568595620002279424,negative,1.0,Flight Booking Problems,0.6406,Virgin America,N/A,El_Nel_81,N/A,0,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,N/A,2015-02-19 18:18:54 -0800,N/A,N/A
568585196699664384,negative,0.6381,Flight Booking Problems,0.3279,Virgin America,N/A,zoelle,N/A,0,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",N/A,2015-02-19 17:37:29 -0800,San Francisco,Pacific Time (US & Canada)
568576829000425472,negative,1.0,Customer Service Issue,0.6543,Virgin America,N/A,joyabsalon,N/A,0,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,N/A,2015-02-19 17:04:14 -0800,Northern Virginia,Eastern Time (US & Canada)
568536882012749824,negative,0.6539,Customer Service Issue,0.3461,Virgin America,N/A,conorjrogers,N/A,0,@VirginAmerica trying to check-in...but looks like your site is down?,N/A,2015-02-19 14:25:30 -0800, DC | Jersey City,Eastern Time (US & Canada)
568532221180534784,negative,0.6558,Late Flight,0.6558,Virgin America,N/A,bonniecamp,N/A,1,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!",N/A,2015-02-19 14:06:59 -0800,N/A,N/A
568526847320784896,negative,0.6596,Customer Service Issue,0.3617,Virgin America,N/A,GaySkiWeek,N/A,0,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,N/A,2015-02-19 13:45:37 -0800,"Telluride, CO",Central Time (US & Canada)
568522203198697474,negative,0.6436,Can't Tell,0.324,Virgin America,N/A,taygarrett,N/A,0,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???",N/A,2015-02-19 13:27:10 -0800,san francisco,Eastern Time (US & Canada)
568519971971538945,negative,0.3617,Flight Booking Problems,0.3617,Virgin America,N/A,jamonholmgren,N/A,0,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,N/A,2015-02-19 13:18:18 -0800,"Vancouver, WA",Arizona
568518985056002049,negative,1.0,Bad Flight,0.6723,Virgin America,N/A,BlackFlagShoppe,N/A,0,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",N/A,2015-02-19 13:14:23 -0800,”Straight Outta Jersey”,Central Time (US & Canada)
568517565548339200,negative,0.7223,longlines,0.7223,Virgin America,N/A,c_crubin,N/A,0,"@VirginAmerica
wjere is our luggage #so slow at lax",N/A,2015-02-19 13:08:44 -0800,N/A,London
568511755040657409,negative,1.0,Customer Service Issue,0.6581,Virgin America,N/A,richeyvicious,N/A,0,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",N/A,2015-02-19 12:45:39 -0800,"LES, NYC",N/A
568511474580066304,negative,1.0,Flight Booking Problems,0.6725,Virgin America,N/A,richeyvicious,N/A,0,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,N/A,2015-02-19 12:44:32 -0800,"LES, NYC",N/A
568496820604821505,negative,0.654,Flight Booking Problems,0.3438,Virgin America,N/A,taygarrett,N/A,0,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",N/A,2015-02-19 11:46:18 -0800,san francisco,Eastern Time (US & Canada)
568469942711885825,negative,0.6756,Can't Tell,0.6756,Virgin America,N/A,danteusa1,N/A,0,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",N/A,2015-02-19 09:59:30 -0800,N/A,N/A
568463892453724160,negative,1.0,Bad Flight,0.6899,Virgin America,N/A,wmrrock,N/A,0,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,N/A,2015-02-19 09:35:28 -0800,CT,Eastern Time (US & Canada)
568463244035289088,negative,1.0,Bad Flight,1.0,Virgin America,N/A,wmrrock,N/A,0,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,"[0.0, 0.0]",2015-02-19 09:32:53 -0800,CT,Eastern Time (US & Canada)
568458513636134913,negative,1.0,Customer Service Issue,1.0,Virgin America,N/A,Matthewbenz,N/A,0,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,N/A,2015-02-19 09:14:05 -0800,San Francisco,Pacific Time (US & Canada)
568457140894969856,negative,1.0,Late Flight,1.0,Virgin America,N/A,LondonBrushCo,N/A,0,@VirginAmerica delayed to10.30!!,N/A,2015-02-19 09:08:38 -0800,Global,Pacific Time (US & Canada)
568456334581981184,negative,1.0,Customer Service Issue,1.0,Virgin America,N/A,mightymeesh,N/A,0,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,N/A,2015-02-19 09:05:26 -0800,San Francisco,N/A
568447216156692480,negative,1.0,Can't Tell,1.0,Virgin America,N/A,fattbelly,N/A,0,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,N/A,2015-02-19 08:29:12 -0800,S F,N/A
568423029371334656,negative,1.0,Customer Service Issue,1.0,Virgin America,N/A,hungarianhc,N/A,0,"@VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?","[0.0, 0.0]",2015-02-19 06:53:05 -0800,"San Francisco, CA",Alaska
568259485413715969,negative,0.6801,Flight Booking Problems,0.6801,Virgin America,N/A,gbone34,N/A,0,@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,N/A,2015-02-18 20:03:13 -0800,N/A,N/A
568240364315783168,negative,0.6307,Customer Service Issue,0.6307,Virgin America,N/A,edzme,N/A,0,@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,N/A,2015-02-18 18:47:14 -0800,The other side,N/A
568218962833461248,negative,1.0,Bad Flight,1.0,Virgin America,N/A,contimike,N/A,0,@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,N/A,2015-02-18 17:22:12 -0800,"New York, sort of!",N/A
568216286561374208,negative,1.0,Bad Flight,1.0,Virgin America,N/A,contimike,N/A,0,@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,N/A,2015-02-18 17:11:34 -0800,"New York, sort of!",N/A
568174745293709313,negative,0.6727,Customer Service Issue,0.6727,Virgin America,N/A,mekirkpatrick,N/A,0,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,N/A,2015-02-18 14:26:30 -0800,"Long Beach, CA",Pacific Time (US & Canada)
568165573869199361,negative,1.0,Customer Service Issue,1.0,Virgin America,N/A,jpf4986,N/A,0,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,N/A,2015-02-18 13:50:03 -0800,N/A,N/A
568157680696729600,negative,0.6702,Customer Service Issue,0.6702,Virgin America,N/A,Pace6445,N/A,0,@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,"[40.63767372, -74.11075451]",2015-02-18 13:18:41 -0800,"Staten Island, NY",N/A
568148652352544769,negative,0.6876,Can't Tell,0.6876,Virgin America,N/A,HuntTreadwell,N/A,0,@VirginAmerica all crap channels which is why I pay to watch UK tv,N/A,2015-02-18 12:42:49 -0800,N/A,N/A
568136946016522240,negative,1.0,Can't Tell,1.0,Virgin America,N/A,wmrrock,N/A,0,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,"[0.0, 0.0]",2015-02-18 11:56:18 -0800,CT,Eastern Time (US & Canada)
568132935037132800,negative,1.0,Customer Service Issue,0.6989,Virgin America,N/A,matthew,N/A,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,N/A,2015-02-18 11:40:21 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568132204712370178,negative,0.6901,longlines,0.3802,Virgin America,N/A,mrpresident1776,N/A,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,N/A,2015-02-18 11:37:27 -0800,"Washington, D.C.",N/A
568104264733573122,negative,0.6651,Flight Booking Problems,0.3413,Virgin America,N/A,onewil,N/A,0,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,"[0.0, 0.0]",2015-02-18 09:46:26 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568083179023650818,negative,1.0,Bad Flight,0.3556,Virgin America,N/A,iamWalkerR,N/A,0,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,N/A,2015-02-18 08:22:39 -0800,"New York, NY",Central Time (US & Canada)
568079278505463808,negative,1.0,Bad Flight,0.6326,Virgin America,N/A,MarcoFlavioM,N/A,0,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,N/A,2015-02-18 08:07:09 -0800,USA,Pacific Time (US & Canada)
568017135236022273,negative,1.0,Cancelled Flight,1.0,Virgin America,N/A,NickyB617,N/A,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",N/A,2015-02-18 04:00:12 -0800,"Boston, MA",Eastern Time (US & Canada)
